1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,8,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,8,1,1
1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,10,10,10,10,10,2,2,2,2,10,10,2,2,2,2,10,10,10,10,10,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,10,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,10,2,2,2,10,10,10,10,10,2,2,10,10,10,10,10,2,2,2,10,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,10,10,10,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,1,1
1,8,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,8,1
1,1,2,2,2,2,2,2,10,10,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,10,10,2,2,2,2,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,10,10,10,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,10,2,2,2,2,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,10,2,2,2,10,10,10,10,10,2,2,10,10,10,10,10,2,2,2,10,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,10,10,10,10,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,2,2,2,10,10,10,10,2,2,10,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,10,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,10,2,2,2,2,2,2,2,2,2,10,10,10,10,10,2,2,2,2,10,10,2,2,2,2,10,10,10,10,10,2,2,2,2,2,2,2,2,2,10,2,2,1,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1
1,1,8,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,8,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,36,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
